Time Real
7.21715e+06 0.977234
7.22534e+06 0.975939
7.23354e+06 0.967411
7.24173e+06 0.977605
7.24992e+06 0.964112
7.25811e+06 0.96311
7.2663e+06 0.963799
7.2745e+06 0.946475
7.28269e+06 0.975557
7.29088e+06 0.971132
7.29907e+06 0.973374
7.30726e+06 0.959741
7.31546e+06 0.970234
7.32365e+06 0.979612
7.33184e+06 0.968418
7.34003e+06 0.962872
7.34822e+06 0.976005
7.35642e+06 0.965674
7.36461e+06 0.996014
7.3728e+06 0.981986
7.38099e+06 0.973019
7.38918e+06 0.96513
7.39738e+06 0.967194
7.40557e+06 0.98066
7.41376e+06 0.983263
7.42195e+06 0.964825
7.43014e+06 0.963868
7.43834e+06 0.95518
7.44653e+06 0.966026
7.45472e+06 0.955157
7.46291e+06 0.967923
7.4711e+06 0.965555
7.4793e+06 0.976974
7.48749e+06 0.95541
7.49568e+06 0.961278
7.50387e+06 0.958967
7.51206e+06 0.972412
7.52026e+06 0.964954
7.52845e+06 0.95602
7.53664e+06 0.981156
7.54483e+06 0.961487
7.55302e+06 0.977691
7.56122e+06 0.947474
7.56941e+06 0.982659
7.5776e+06 0.976407
7.58579e+06 0.969971
7.59398e+06 0.962669
7.60218e+06 0.956644
7.61037e+06 0.978465
7.61856e+06 0.971597
7.62675e+06 0.969417
7.63494e+06 0.946799
7.64314e+06 0.960975
7.65133e+06 0.967964
7.65952e+06 0.958354
7.66771e+06 0.976395
7.6759e+06 0.973126
7.6841e+06 0.991369
7.69229e+06 0.980075
7.70048e+06 0.973474
7.70867e+06 0.971511
7.71686e+06 0.983414
7.72506e+06 0.988064
7.73325e+06 0.971333
7.74144e+06 0.972704
7.74963e+06 0.96578
7.75782e+06 0.95598
7.76602e+06 0.975454
7.77421e+06 0.966791
7.7824e+06 0.985836
7.79059e+06 0.984018
7.79878e+06 0.973405
7.80698e+06 0.985617
7.81517e+06 0.973931
7.82336e+06 0.965327
7.83155e+06 0.984905
7.83974e+06 0.983963
7.84794e+06 0.974074
7.85613e+06 0.969043
7.86432e+06 0.976767
7.87251e+06 0.979699
7.8807e+06 0.983331
7.8889e+06 0.964714
7.89709e+06 0.954864
7.90528e+06 0.989617
